ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_REC,BILL_AVG,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default
24453,290000.0,1,1,2,31,0,0,0,0,0,0,124626.0,102764.33333333333,3900.0,4864.0,5000.0,2792.0,3000.0,2642.0,0
24454,110000.0,1,5,1,36,0,0,0,0,0,0,58949.0,61708.0,3000.0,3000.0,3000.0,2500.0,3000.0,2500.0,0
24455,210000.0,1,2,2,31,0,0,0,0,0,0,189650.0,110445.33333333333,5000.0,4200.0,3100.0,3000.0,3100.0,3000.0,0
24456,20000.0,1,3,2,32,1,2,0,0,0,0,20450.0,18944.333333333332,0.0,1700.0,1300.0,651.0,674.0,756.0,1
24457,90000.0,1,3,1,35,0,0,0,0,0,0,86821.0,58783.166666666664,4000.0,4000.0,3000.0,0.0,0.0,0.0,0
24458,120000.0,1,2,2,36,-1,-1,2,2,-2,-2,66.0,-44.0,843.0,0.0,66.0,325.0,325.0,325.0,0
24459,20000.0,1,2,1,46,3,2,2,2,0,0,7283.0,8066.333333333333,0.0,4500.0,0.0,1000.0,2000.0,3000.0,1
24460,270000.0,1,2,2,31,0,0,2,2,2,2,21129.0,15652.5,1697.0,2500.0,0.0,1000.0,0.0,2000.0,0
24461,190000.0,1,2,2,41,0,0,0,0,0,0,33798.0,36609.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,0
24462,200000.0,1,3,2,33,-2,-2,-2,-2,-2,-2,655.0,300.8333333333333,270.0,880.0,0.0,0.0,0.0,0.0,0
24463,340000.0,1,2,1,35,0,0,0,0,0,0,38214.0,41371.166666666664,1500.0,2000.0,2000.0,2000.0,2000.0,2000.0,0
24464,310000.0,1,1,2,33,-1,-1,-1,-1,-1,-1,10878.0,6404.833333333333,12910.0,990.0,0.0,1715.0,11936.0,277.0,0
24465,180000.0,1,3,1,30,-1,0,0,0,0,0,56951.0,59728.333333333336,2100.0,2150.0,2200.0,2500.0,3000.0,1000.0,0
24466,80000.0,1,2,2,32,0,0,0,0,0,0,78239.0,65791.0,4500.0,5009.0,5000.0,2000.0,4000.0,1500.0,1
24467,510000.0,1,3,2,31,1,-1,0,0,0,0,0.0,9653.5,14370.0,3500.0,2500.0,1380.0,2380.0,3000.0,1
24468,200000.0,1,1,1,44,0,0,0,0,0,0,75811.0,79715.0,4001.0,3501.0,3501.0,3001.0,4001.0,4001.0,0
24469,100000.0,1,1,2,36,0,0,0,-1,-1,2,15585.0,9725.166666666666,5000.0,5000.0,1127.0,10143.0,0.0,7000.0,0
24470,150000.0,1,2,2,35,0,0,0,-1,-1,-1,4301.0,4786.166666666667,4000.0,5064.0,821.0,1100.0,1393.0,3796.0,1
24471,400000.0,1,2,1,35,0,0,0,0,-1,0,212647.0,105255.0,6000.0,9353.0,10000.0,49106.0,2000.0,2000.0,0
24472,130000.0,1,2,1,44,1,2,2,2,2,2,5230.0,19578.166666666668,0.0,3000.0,0.0,40200.0,0.0,780.0,1
24473,420000.0,1,2,1,35,-1,-1,-1,-1,-1,-1,9288.0,12438.833333333334,17095.0,28824.0,13367.0,3547.0,2936.0,9580.0,0
24474,340000.0,1,1,2,49,-1,-1,-1,-1,-1,-1,1190.0,1564.5,2988.0,390.0,1489.0,2140.0,1190.0,1190.0,0
24475,200000.0,1,1,1,36,-1,-1,-1,-1,-1,-1,1990.0,3097.0,1186.0,4092.0,3000.0,3849.0,4479.0,8120.0,0
24476,420000.0,1,2,1,32,0,0,2,2,-2,-2,203843.0,37673.833333333336,3200.0,0.0,0.0,0.0,0.0,0.0,0
24477,50000.0,1,1,2,34,-1,-1,-1,0,0,0,27465.0,30963.5,24125.0,60003.0,5000.0,30000.0,34000.0,0.0,0
24478,280000.0,1,1,2,31,0,0,0,0,0,0,148186.0,149534.66666666666,5000.0,5006.0,4408.0,4117.0,4600.0,4600.0,0
24479,280000.0,1,1,2,31,2,0,0,-1,0,0,278510.0,189041.83333333334,6996.0,0.0,189841.0,6022.0,6078.0,5300.0,1
24480,60000.0,1,3,1,46,0,0,0,0,0,0,56869.0,42461.833333333336,2110.0,2131.0,2010.0,1000.0,1000.0,1000.0,0
24481,360000.0,1,1,1,33,-1,-1,-1,-1,-1,-1,2040.0,1228.0,897.0,1234.0,749.0,2163.0,308.0,298.0,0
24482,220000.0,1,2,2,31,1,2,0,0,0,0,224244.0,147273.33333333334,0.0,6800.0,6640.0,4100.0,1100.0,0.0,1
24483,20000.0,1,2,2,38,0,0,0,0,0,0,16465.0,15536.0,3000.0,1473.0,1200.0,396.0,0.0,0.0,0
24484,160000.0,1,1,1,41,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
24485,20000.0,1,3,2,48,-1,-1,-2,-1,-1,-1,170.0,3287.1666666666665,0.0,0.0,1390.0,0.0,20773.0,400.0,0
24486,180000.0,1,2,1,33,-2,-2,-2,-2,-2,-2,3187.0,3877.6666666666665,3198.0,264.0,7373.0,1385.0,7880.0,0.0,0
24487,500000.0,1,1,2,33,0,0,0,0,0,0,28498.0,22356.5,5000.0,5000.0,8006.0,2.0,2021.0,7726.0,0
24488,20000.0,1,2,1,34,0,0,0,0,0,2,9662.0,12080.333333333334,1180.0,1505.0,1517.0,1257.0,0.0,900.0,1
24489,20000.0,1,2,2,34,-2,-2,-2,-2,-2,-2,2216.0,1745.8333333333333,2199.0,1530.0,750.0,1140.0,3000.0,780.0,0
24490,250000.0,1,3,2,45,-1,0,0,0,0,0,98015.0,53139.5,4541.0,1820.0,1500.0,1000.0,5000.0,3000.0,0
24491,320000.0,1,2,1,38,0,0,0,0,0,0,208207.0,43687.666666666664,1154.0,1176.0,1187.0,410.0,426.0,428.0,0
24492,470000.0,1,2,2,32,-1,-1,-1,-1,0,0,19419.0,20525.833333333332,11070.0,15202.0,27329.0,30203.0,33.0,16506.0,0
24493,180000.0,1,3,2,39,0,0,0,0,0,0,51496.0,52125.333333333336,1838.0,2000.0,2468.0,1850.0,1909.0,1902.0,0
24494,170000.0,1,2,2,32,1,-2,-1,2,2,-2,-1000.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0
24495,20000.0,1,3,1,45,0,-1,2,0,0,2,8541.0,11148.833333333334,5577.0,0.0,5000.0,10089.0,0.0,2000.0,0
24496,280000.0,1,2,1,48,0,0,0,0,0,0,127636.0,120971.0,4300.0,5000.0,4300.0,3729.0,3800.0,4500.0,0
24497,290000.0,1,2,1,36,0,0,0,0,0,0,42512.0,22616.833333333332,3000.0,2010.0,3000.0,3000.0,5000.0,5000.0,0
24498,60000.0,1,1,2,36,-1,2,2,-1,-1,-2,780.0,-278.3333333333333,0.0,0.0,5500.0,0.0,0.0,0.0,1
24499,130000.0,1,1,2,27,-1,-1,-1,-1,-1,0,2881.0,7464.0,670.0,1919.0,3671.0,13861.0,10000.0,5235.0,0
24500,100000.0,1,3,1,42,4,4,4,4,3,2,33816.0,31821.333333333332,0.0,60.0,0.0,0.0,0.0,118.0,0
24501,60000.0,1,1,2,36,1,2,0,0,2,0,104492.0,63397.833333333336,5200.0,3000.0,8500.0,0.0,4000.0,7000.0,0
24502,100000.0,1,2,2,32,-1,2,-1,-1,-1,-1,4080.0,4653.0,0.0,4107.0,7980.0,0.0,9487.0,8333.0,0
24503,50000.0,1,1,2,34,1,2,2,2,2,2,48212.0,49462.0,2500.0,2200.0,0.0,3800.0,1000.0,1500.0,0
24504,550000.0,1,1,1,44,-2,-2,-2,-2,-2,-2,21788.0,4386.666666666667,0.0,1091.0,2309.0,1000.0,150.0,750.0,0
24505,100000.0,1,2,1,46,1,2,2,0,0,0,22648.0,24219.666666666668,2000.0,0.0,2000.0,1200.0,1100.0,1200.0,1
24506,280000.0,1,2,1,38,-1,-1,-2,-2,-2,-2,3300.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24507,30000.0,1,2,2,32,-1,2,2,2,2,2,17578.0,20613.166666666668,1000.0,3000.0,1000.0,2170.0,3000.0,0.0,0
24508,230000.0,1,1,2,45,-2,-2,-2,-2,-2,-2,50500.0,21179.5,22771.0,2652.0,12097.0,30096.0,8961.0,38591.0,0
24509,80000.0,1,2,1,44,-1,-1,0,-1,0,0,1798.0,2254.6666666666665,2310.0,1100.0,3612.0,600.0,600.0,1631.0,0
24510,80000.0,1,1,2,33,0,0,0,0,0,0,59991.0,50007.166666666664,5000.0,4000.0,2500.0,2500.0,2000.0,1000.0,0
24511,50000.0,1,2,2,31,0,0,0,0,0,0,50275.0,32630.666666666668,2000.0,5000.0,2500.0,500.0,317.0,1000.0,0
24512,50000.0,1,2,1,46,-1,0,0,0,-1,0,1853.0,2554.6666666666665,2000.0,1000.0,0.0,1704.0,2011.0,0.0,0
24513,280000.0,1,1,2,36,-2,-2,-2,-2,-2,-2,198.0,10682.0,1979.0,500.0,55176.0,5950.0,289.0,6757.0,0
24514,290000.0,1,1,1,40,0,0,0,0,0,0,97193.0,92840.33333333333,6000.0,4000.0,4250.0,5000.0,3241.0,3500.0,0
24515,50000.0,1,3,2,47,0,0,0,0,0,0,44681.0,36309.333333333336,2100.0,2009.0,2013.0,700.0,1000.0,1000.0,0
24516,140000.0,1,2,2,41,-2,-2,-1,-1,-2,-2,-10.0,174.33333333333334,0.0,1076.0,0.0,0.0,0.0,0.0,0
24517,80000.0,1,2,1,43,-1,-1,0,0,0,0,435.0,5425.333333333333,4495.0,1500.0,2500.0,1000.0,500.0,1000.0,0
24518,280000.0,1,1,2,32,0,0,0,0,0,0,4524.0,5142.0,2000.0,3000.0,3000.0,3000.0,3000.0,3000.0,0
24519,20000.0,1,3,2,46,0,0,0,2,3,4,7790.0,12876.333333333334,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,0
24520,470000.0,1,2,1,40,-1,-1,-1,-1,-2,-2,20614.0,16609.166666666668,37978.0,29734.0,25630.0,297.0,28.0,29942.0,0
24521,350000.0,1,2,2,33,0,0,0,2,0,0,25507.0,28311.5,1800.0,6000.0,0.0,1000.0,1000.0,668.0,0
24522,170000.0,1,2,1,34,0,0,0,0,0,0,35923.0,39646.5,2000.0,2000.0,3000.0,2000.0,3000.0,2000.0,0
24523,200000.0,1,1,1,31,-1,-1,-1,-1,-1,-1,990.0,4494.833333333333,1010.0,6855.0,1500.0,9181.0,7443.0,2009.0,0
24524,360000.0,1,3,1,35,1,-1,-1,-1,-2,-2,0.0,1951.3333333333333,4359.0,328.0,3721.0,3150.0,150.0,999.0,0
24525,140000.0,1,2,2,41,0,0,0,0,0,0,144904.0,90872.5,10000.0,10000.0,5000.0,6000.0,76000.0,3000.0,1
24526,240000.0,1,2,1,41,0,0,0,0,0,0,238902.0,223601.33333333334,8135.0,8685.0,10252.0,7016.0,7033.0,7019.0,1
24527,500000.0,1,1,1,32,0,0,0,0,0,0,305575.0,218439.0,9824.0,10910.0,7239.0,5576.0,6717.0,6128.0,0
24528,190000.0,1,1,2,34,2,2,2,2,0,0,154258.0,166978.66666666666,14500.0,8000.0,0.0,6100.0,13100.0,0.0,1
24529,200000.0,1,2,1,32,0,0,0,0,0,0,74150.0,56530.833333333336,3000.0,5000.0,3000.0,2000.0,2000.0,3000.0,0
24530,210000.0,1,1,2,41,-1,-1,-1,-1,-1,-1,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,1
24531,30000.0,1,1,2,36,-1,-1,-1,-2,-2,-2,1772.0,1894.5,9647.0,0.0,0.0,0.0,0.0,2011.0,0
24532,50000.0,1,2,1,36,0,0,0,0,0,0,47599.0,35834.166666666664,2000.0,2200.0,1148.0,500.0,500.0,376.0,1
24533,360000.0,1,1,1,47,-1,-1,-1,-1,-2,-2,229.0,1161.5,4261.0,2500.0,0.0,0.0,0.0,0.0,0
24534,280000.0,1,2,1,43,0,0,0,0,0,0,149803.0,135874.33333333334,6150.0,6256.0,6275.0,5012.0,5363.0,4000.0,0
24535,360000.0,1,1,1,38,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
24536,50000.0,1,2,2,39,0,0,0,0,0,2,47990.0,42868.5,1997.0,2278.0,4000.0,4000.0,0.0,0.0,0
24537,270000.0,1,3,1,47,0,0,0,0,0,0,161999.0,170617.83333333334,6000.0,6200.0,6254.0,6290.0,6710.0,8250.0,0
24538,20000.0,1,2,1,37,0,0,0,0,0,-2,17622.0,11491.333333333334,3000.0,2000.0,1000.0,0.0,0.0,0.0,0
24539,200000.0,1,2,1,37,0,0,0,0,0,0,4757.0,7597.5,1500.0,1500.0,1000.0,1000.0,500.0,1500.0,0
24540,320000.0,1,2,1,39,0,0,0,0,0,0,103918.0,94136.33333333333,9203.0,3317.0,3506.0,4218.0,5000.0,6080.0,0
24541,230000.0,1,2,1,37,0,0,0,0,0,0,21374.0,26925.5,3000.0,3000.0,3000.0,3000.0,2000.0,3000.0,0
24542,350000.0,1,3,1,35,0,0,0,0,0,0,218605.0,125485.33333333333,6222.0,7174.0,4200.0,2400.0,2400.0,2500.0,0
24543,220000.0,1,1,2,33,-2,-2,-2,-2,-2,-2,1172.0,2224.5,2917.0,170.0,5789.0,792.0,2538.0,4031.0,1
24544,50000.0,1,2,1,35,0,0,0,0,0,0,22188.0,24336.0,2000.0,2000.0,3000.0,2700.0,3500.0,1000.0,0
24545,20000.0,1,3,2,48,0,0,2,2,0,0,13543.0,16438.333333333332,3132.0,1577.0,0.0,757.0,628.0,700.0,1
24546,390000.0,1,1,2,32,-1,-1,-1,-1,-1,0,35745.0,18594.166666666668,13000.0,20971.0,14487.0,19020.0,43.0,14753.0,0
24547,120000.0,1,2,1,39,-1,-1,-1,-1,-1,-1,30000.0,8796.666666666666,0.0,10780.0,0.0,12000.0,0.0,1000.0,0
24548,490000.0,1,1,1,41,0,0,0,0,0,0,79712.0,85842.83333333333,3000.0,5000.0,4000.0,3000.0,4000.0,5000.0,0
24549,190000.0,1,2,2,37,0,0,0,2,2,2,79838.0,84199.83333333333,4000.0,5000.0,6000.0,0.0,6500.0,574.0,0
24550,150000.0,1,5,1,40,-1,-1,-1,-1,0,-1,291.0,438.0,291.0,291.0,432.0,300.0,882.0,0.0,0
24551,150000.0,1,5,1,42,2,0,0,0,0,0,143947.0,146272.83333333334,4742.0,4847.0,4997.0,4120.0,4133.0,3993.0,0
24552,270000.0,1,1,1,37,0,0,0,0,0,0,174532.0,140146.83333333334,6900.0,7900.0,8800.0,4700.0,2100.0,60000.0,1
24553,150000.0,1,2,1,34,0,0,2,2,2,2,122375.0,132507.5,12300.0,0.0,11300.0,0.0,10500.0,5200.0,0
24554,600000.0,1,1,1,36,0,0,0,0,0,0,372396.0,439112.3333333333,50000.0,50000.0,15000.0,20000.0,15000.0,7000.0,0
24555,240000.0,1,1,2,30,0,0,0,0,0,0,213483.0,147608.0,8008.0,10038.0,10029.0,1038.0,7000.0,0.0,0
24556,100000.0,1,1,1,31,0,0,0,0,0,0,91176.0,67889.83333333333,6000.0,6000.0,4000.0,5000.0,0.0,0.0,0
24557,260000.0,1,1,2,31,-1,-1,-1,-1,-1,-1,500.0,346.5,0.0,832.0,0.0,284.0,463.0,0.0,1
24558,80000.0,1,3,1,42,0,0,0,-2,-1,0,6959.0,2883.0,3000.0,0.0,0.0,1800.0,3000.0,3000.0,0
24559,20000.0,1,3,2,46,2,3,2,2,2,2,9417.0,9936.833333333334,0.0,1200.0,0.0,1000.0,600.0,0.0,1
24560,260000.0,1,2,1,42,0,0,0,0,0,0,225844.0,218730.33333333334,10030.0,10000.0,65500.0,10000.0,8000.0,10000.0,0
24561,370000.0,1,1,1,41,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24562,70000.0,1,2,2,31,0,0,0,0,0,0,101284.0,58526.833333333336,2864.0,2501.0,1417.0,1500.0,5050.0,1279.0,0
24563,270000.0,1,3,2,31,0,0,0,0,0,0,188929.0,175041.16666666666,10089.0,7009.0,7506.0,10007.0,6007.0,6504.0,0
24564,250000.0,1,2,2,44,0,0,0,0,0,0,175070.0,156142.83333333334,8000.0,6018.0,6887.0,6000.0,4001.0,12000.0,0
24565,70000.0,1,3,2,39,0,0,0,0,0,0,18219.0,21151.833333333332,2000.0,2000.0,2000.0,1000.0,1000.0,2100.0,0
24566,160000.0,1,2,1,42,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2535.0,0
24567,300000.0,1,1,2,35,0,0,0,0,0,0,17975.0,13916.666666666666,1510.0,1519.0,2000.0,1005.0,2068.0,0.0,0
24568,280000.0,1,3,1,39,-1,-1,-1,0,0,0,1466.0,16728.0,1473.0,25489.0,1348.0,816.0,934.0,20007.0,0
24569,210000.0,1,1,1,34,-1,-1,-1,2,-1,0,330.0,440.0,330.0,660.0,0.0,660.0,0.0,330.0,0
24570,200000.0,1,1,2,33,2,2,-1,-1,-1,-1,234069.0,54048.333333333336,16412.0,1892.0,8484.0,4602.0,67037.0,9541.0,0
24571,50000.0,1,1,2,31,3,2,2,3,3,3,1050.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,1
24572,60000.0,1,2,1,45,0,0,0,0,0,0,6471.0,9491.333333333334,1131.0,2000.0,1200.0,1000.0,1000.0,1000.0,0
24573,50000.0,1,2,2,36,0,0,0,0,0,0,52045.0,42925.666666666664,2000.0,2005.0,1432.0,1008.0,3007.0,2003.0,0
24574,50000.0,1,2,1,35,1,2,0,0,0,-1,48047.0,32081.666666666668,0.0,2052.0,1800.0,0.0,29935.0,1200.0,1
24575,140000.0,1,2,1,39,0,0,0,0,0,0,92861.0,87660.66666666667,3992.0,4100.0,4000.0,3162.0,3500.0,3210.0,0
24576,150000.0,1,1,1,31,-1,-1,-2,-2,-2,-1,15000.0,4449.0,0.0,0.0,0.0,0.0,11694.0,30000.0,0
24577,230000.0,1,1,2,33,0,0,0,0,0,0,56754.0,54745.166666666664,3000.0,2100.0,2300.0,2000.0,2000.0,2000.0,0
24578,310000.0,1,1,1,40,-2,-2,-2,-2,-2,-2,-150.0,-150.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24579,500000.0,1,1,1,47,1,-1,-1,-1,-1,-1,0.0,468.1666666666667,1200.0,163.0,1142.0,150.0,165.0,8530.0,0
24580,170000.0,1,1,2,36,-2,-2,-2,-2,-2,-2,5470.0,4277.5,2000.0,19000.0,0.0,0.0,4000.0,15000.0,0
24581,230000.0,1,1,1,41,1,-1,-1,-1,-1,-1,0.0,1433.6666666666667,1482.0,2140.0,2560.0,2620.0,0.0,0.0,1
24582,50000.0,1,2,2,47,0,0,0,0,0,0,19949.0,19110.0,2000.0,2000.0,2000.0,1000.0,1000.0,1000.0,0
24583,170000.0,1,2,1,33,-1,2,2,-1,-1,-2,917.0,645.3333333333334,0.0,0.0,2038.0,0.0,0.0,0.0,0
24584,340000.0,1,2,1,34,-1,0,0,0,0,0,335002.0,287330.8333333333,12510.0,12101.0,10045.0,10010.0,10000.0,9800.0,1
24585,220000.0,1,2,2,35,0,0,0,0,0,0,237976.0,226669.33333333334,8300.0,8500.0,8000.0,7900.0,7800.0,8000.0,0
24586,60000.0,1,2,1,45,0,0,0,0,0,0,25513.0,15970.833333333334,1300.0,1600.0,1300.0,1500.0,1000.0,2000.0,0
24587,200000.0,1,1,2,33,-1,-1,-1,-1,-1,-1,1201.0,584.8333333333334,0.0,973.0,0.0,161.0,1174.0,598.0,0
24588,350000.0,1,2,2,34,0,0,0,0,0,0,38021.0,41417.166666666664,3000.0,3000.0,3000.0,1500.0,52000.0,3000.0,0
24589,60000.0,1,2,2,42,0,0,0,0,0,0,99114.0,69471.16666666667,3700.0,3000.0,4000.0,1500.0,3250.0,1000.0,0
24590,100000.0,1,2,2,28,-2,-2,-2,-2,-1,-1,0.0,45.0,0.0,0.0,0.0,60.0,300.0,3700.0,0
24591,70000.0,1,1,2,32,1,2,2,2,2,2,67065.0,69821.83333333333,3000.0,3000.0,3000.0,3000.0,0.0,8300.0,1
24592,360000.0,1,1,1,35,-1,-1,-1,-1,-1,0,3738.0,3447.3333333333335,2019.0,4979.0,0.0,4974.0,0.0,72322.0,0
24593,100000.0,1,2,1,29,-1,-1,-1,-2,-2,-2,1200.0,550.0,2100.0,0.0,0.0,0.0,0.0,4332.0,1
24594,290000.0,1,1,2,47,-2,-2,-2,-2,-2,-2,822.0,-1200.6666666666667,850.0,12.0,0.0,2170.0,0.0,5000.0,0
24595,380000.0,1,2,1,47,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
24596,380000.0,1,1,2,33,0,0,0,0,0,0,77994.0,81670.5,3000.0,3000.0,3100.0,3500.0,3500.0,3200.0,0
24597,60000.0,1,2,1,45,0,0,0,0,0,0,60035.0,43138.166666666664,2380.0,2262.0,3000.0,1500.0,1000.0,1500.0,1
24598,320000.0,1,3,2,28,-1,0,0,-1,-1,0,67264.0,97253.33333333333,3231.0,0.0,2615.0,228975.0,8176.0,8226.0,0
24599,80000.0,1,2,1,45,2,2,2,2,2,0,35169.0,38963.0,4500.0,0.0,3427.0,0.0,2000.0,3000.0,1
24600,280000.0,1,1,1,37,-1,0,0,0,0,0,33687.0,25743.0,5000.0,3000.0,10000.0,10000.0,16934.0,10234.0,0
24601,110000.0,1,2,1,38,2,2,2,2,0,0,103202.0,86421.66666666667,2500.0,2494.0,2477.0,2500.0,3003.0,3000.0,1
24602,310000.0,1,2,2,46,2,0,0,0,0,0,102064.0,107987.0,5030.0,4000.0,3633.0,3671.0,12600.0,0.0,1
24603,230000.0,1,1,2,28,0,0,0,0,0,0,28534.0,22012.833333333332,15222.0,10016.0,10083.0,5030.0,5003.0,5043.0,0
24604,200000.0,1,3,2,28,1,-1,-1,-2,-1,-1,0.0,583.3333333333334,1500.0,0.0,0.0,1000.0,1000.0,0.0,1
24605,70000.0,1,2,2,29,0,0,0,0,-1,-1,58305.0,42801.833333333336,5000.0,4000.0,5000.0,161.0,5800.0,1500.0,0
24606,210000.0,1,2,1,35,0,0,0,0,0,0,62809.0,55797.5,3018.0,2824.0,1757.0,1674.0,1717.0,1741.0,0
24607,290000.0,1,3,1,41,-1,-1,-1,-1,0,0,7488.0,12485.5,5807.0,9569.0,21336.0,5020.0,3013.0,12278.0,0
24608,460000.0,1,1,1,37,2,0,0,0,0,0,7121.0,8720.166666666666,1273.0,1288.0,1123.0,1000.0,502.0,3000.0,0
24609,360000.0,1,1,1,39,-1,-1,2,-1,-1,0,264.0,775.3333333333334,1139.0,0.0,2193.0,528.0,0.0,264.0,0
24610,200000.0,1,1,2,32,-2,-2,-2,-2,-2,-2,1100.0,2241.5,740.0,4908.0,740.0,5221.0,740.0,890.0,0
24611,230000.0,1,1,1,37,0,0,0,0,0,0,30769.0,30347.0,1500.0,1600.0,1500.0,1000.0,1000.0,1200.0,0
24612,80000.0,1,2,2,32,-1,-1,-1,-1,-1,-1,2976.0,5695.833333333333,13424.0,2267.0,1835.0,2655.0,11116.0,4020.0,0
24613,80000.0,1,3,1,36,0,0,0,0,0,0,81066.0,79422.66666666667,3000.0,2929.0,3000.0,5522.0,3000.0,6200.0,0
24614,150000.0,1,1,2,33,0,0,0,0,0,0,27221.0,24826.5,5000.0,1715.0,1200.0,625.0,10000.0,1000.0,0
24615,290000.0,1,2,1,36,0,0,0,0,0,0,72774.0,64876.333333333336,3500.0,3000.0,3000.0,3000.0,3000.0,3000.0,0
24616,90000.0,1,3,1,31,0,0,0,0,0,0,67776.0,61255.5,4023.0,4017.0,4000.0,4000.0,5000.0,4000.0,0
24617,360000.0,1,2,1,40,-1,-1,-1,-1,0,-1,250.0,2341.0,1088.0,3215.0,3104.0,2026.0,2414.0,8089.0,1
24618,190000.0,1,1,2,36,1,2,2,2,2,2,105418.0,109961.0,5500.0,5200.0,4500.0,4300.0,4300.0,4400.0,1
24619,20000.0,1,2,1,41,0,0,0,0,0,0,7472.0,7373.166666666667,2000.0,2002.0,3098.0,215.0,338.0,2164.0,0
24620,150000.0,1,3,1,47,0,0,0,-1,-1,-2,250475.0,71639.0,5772.0,2424.0,3218.0,0.0,0.0,0.0,0
24621,50000.0,1,2,1,32,0,0,0,0,0,0,11030.0,13261.166666666666,1203.0,1300.0,1235.0,516.0,534.0,537.0,0
24622,310000.0,1,1,2,38,-2,-2,-2,-2,-2,-2,995.0,1076.5,993.0,1005.0,1000.0,1502.0,1000.0,1000.0,0
24623,260000.0,1,1,1,38,0,0,0,0,0,0,94152.0,87699.33333333333,4150.0,4153.0,2913.0,3012.0,3088.0,3033.0,0
24624,190000.0,1,2,1,42,0,0,0,0,0,0,31323.0,27158.5,1500.0,1500.0,2000.0,1500.0,898.0,1000.0,0
24625,30000.0,1,1,2,31,-1,-1,0,0,-1,-1,6456.0,4613.5,4398.0,3000.0,3009.0,5767.0,3566.0,26444.0,1
24626,280000.0,1,1,2,32,-2,-2,-2,-2,-2,-2,19668.0,11814.333333333334,1000.0,3186.0,45028.0,2100.0,0.0,0.0,0
24627,60000.0,1,2,2,40,0,0,0,0,0,0,58123.0,46211.333333333336,2000.0,2500.0,2500.0,1000.0,1100.0,1100.0,1
24628,20000.0,1,2,2,32,2,0,0,0,0,0,18996.0,19929.5,1325.0,1339.0,1609.0,823.0,723.0,1705.0,0
24629,140000.0,1,2,2,29,0,0,0,0,-2,-2,132629.0,40635.666666666664,5000.0,2000.0,0.0,0.0,0.0,0.0,0
24630,80000.0,1,1,1,47,-1,-1,-1,-1,-1,-1,2001.0,3225.0,2338.0,5655.0,1676.0,3096.0,4590.0,5598.0,1
24631,200000.0,1,3,1,43,0,-1,-1,-1,0,0,1243.0,1919.0,1453.0,1270.0,4000.0,0.0,0.0,1436.0,0
24632,170000.0,1,1,1,42,-1,-1,-1,-1,-1,-1,610.0,1439.1666666666667,995.0,2429.0,2202.0,598.0,1801.0,1157.0,0
24633,210000.0,1,2,2,48,-1,-1,-1,-1,-1,0,2776.0,2508.1666666666665,2776.0,2776.0,526.0,4880.0,0.0,1315.0,0
24634,500000.0,1,2,1,46,0,0,-1,-1,-1,-1,157046.0,68152.83333333333,1652.0,37550.0,83642.0,20894.0,24038.0,59021.0,0
24635,60000.0,1,2,2,36,-1,-1,0,0,2,-1,39212.0,28876.0,45994.0,20052.0,20007.0,7.0,12332.0,500.0,0
24636,410000.0,1,1,2,32,0,0,0,0,2,2,35868.0,31163.5,3762.0,1557.0,13000.0,0.0,24897.0,0.0,1
24637,220000.0,1,2,1,35,0,0,0,0,0,0,210200.0,172575.33333333334,8000.0,10098.0,5828.0,3000.0,3000.0,5000.0,1
24638,420000.0,1,2,2,30,0,0,0,0,0,0,122418.0,86417.5,4816.0,4128.0,3147.0,2018.0,3130.0,3006.0,0
24639,250000.0,1,2,2,28,0,0,0,2,2,0,149678.0,159275.33333333334,7000.0,14400.0,6000.0,0.0,6200.0,6200.0,0
24640,80000.0,1,1,2,26,0,0,0,0,0,0,84488.0,71366.0,2871.0,2727.0,3170.0,1940.0,2200.0,1700.0,0
24641,80000.0,1,2,2,27,0,0,0,0,0,0,40612.0,44005.166666666664,2000.0,2000.0,2000.0,2000.0,3000.0,4000.0,0
24642,20000.0,1,1,2,28,0,0,0,0,0,0,3608.0,11036.0,5000.0,12500.0,3000.0,4000.0,2000.0,2000.0,0
24643,300000.0,1,2,2,30,-1,-1,0,0,0,-1,18468.0,54189.5,61200.0,45153.0,102749.0,186.0,45079.0,40000.0,0
24644,50000.0,1,1,2,44,0,0,0,0,0,0,54332.0,50465.166666666664,3000.0,1928.0,1595.0,1526.0,13000.0,1569.0,1
